semester_id,student_id,semester,credits_attempted,credits_earned,semester_points,semester_gpa
2756,,2005-2,3.00,3.00,11.25,3.50
2757,,2006-2,3.00,0.00,0.00,2.90
2758,,2006-2,3.00,3.00,12.00,2.90
2759,,2008-1,3.00,3.00,0.00,0.70
2760,,2008-3,3.00,3.00,10.50,3.50
2761,,2008-3,3.00,3.00,10.50,3.50
2762,,2009-1,3.00,0.00,0.00,1.50
2763,,2009-1,3.00,3.00,6.00,1.50
2764,,2009-2,3.00,3.00,3.00,1.00
2765,,2005-2,3.00,3.00,10.50,3.50
2766,,2007-2,3.00,0.00,0.00,2.94
2767,,2008-1,3.00,3.00,0.00,0.70
2768,,2008-2,4.00,4.00,8.00,1.79
2769,,2009-1,3.00,3.00,9.00,1.50
2770,,2009-2,3.00,0.00,0.00,1.00
2771,,2008-1,3.00,0.00,0.00,2.25
2772,,2007-3,3.00,3.00,7.50,2.50
2773,,2008-1,3.00,3.00,0.00,2.25
2774,,2008-2,3.00,3.00,4.50,
2775,,2009-1,3.00,3.00,6.00,2.54
2776,,2010-1,3.00,3.00,9.00,2.92
2777,,2007-2,3.00,3.00,9.00,2.60
2778,,2008-1,3.00,3.00,3.00,2.25
2779,,2008-2,3.00,0.00,0.00,
2780,,2009-1,3.00,3.00,7.50,2.54
2781,,2009-1,3.00,3.00,11.25,2.54
2782,,2009-2,3.00,3.00,6.00,3.20
2783,,2010-1,3.00,3.00,6.00,2.92
2784,,2010-1,3.00,3.00,11.25,2.92
2785,,2007-2,3.00,3.00,9.00,2.60
2786,,2007-2,3.00,3.00,7.50,2.60
2787,,2008-1,3.00,3.00,0.00,2.25
2788,,2009-1,3.00,3.00,6.00,2.54
2789,,2009-2,12.00,12.00,42.00,3.20
2790,,2008-1,3.00,3.00,7.50,2.25
2791,,2009-1,3.00,3.00,9.00,2.54
2792,,2007-2,3.00,3.00,6.00,2.60
2793,,2007-2,3.00,3.00,7.50,2.60
2794,,2008-1,3.00,3.00,6.00,2.25
2795,,2009-1,3.00,3.00,6.00,2.54
2796,,2005-1,3.00,3.00,12.00,3.83
2797,,2005-1,3.00,3.00,11.25,3.83
2798,,2005-2,3.00,3.00,11.25,3.75
2799,,2006-1,3.00,3.00,11.25,3.58
2800,,2006-2,3.00,0.00,0.00,3.67
2801,,2006-2,3.00,3.00,7.50,3.67
2802,,2006-2,3.00,3.00,12.00,3.67
2803,,2007-2,3.00,3.00,0.00,2.88
2804,,2008-1,3.00,0.00,0.00,3.50
2805,,2008-1,3.00,0.00,0.00,3.50
2806,,2008-1,3.00,0.00,0.00,3.50
2807,,2008-1,3.00,3.00,7.50,3.50
2808,,2008-1,3.00,3.00,12.00,3.50
2809,,2013-1,3.00,3.00,9.00,3.06
2810,,2013-1,3.00,3.00,9.00,3.06
2811,,2013-2,3.00,3.00,10.50,3.70
2812,,2013-2,12.00,12.00,45.00,3.70
2813,,2005-1,1.00,1.00,3.00,3.83
2814,,2006-1,3.00,3.00,0.00,3.58
2815,,2006-2,3.00,3.00,9.00,3.67
2816,,2007-2,3.00,3.00,9.00,2.88
2817,,2008-1,3.00,3.00,12.00,3.50
2818,,2008-2,3.00,0.00,0.00,
2819,,2013-1,3.00,3.00,11.25,3.06
2820,,2007-1,3.00,0.00,0.00,3.50
2821,,2007-2,3.00,3.00,7.50,2.88
2822,,2010-2,3.00,3.00,0.00,
2823,,2012-3,3.00,3.00,11.25,3.75
2824,,2013-1,3.00,3.00,7.50,3.06
2825,,2005-2,3.00,3.00,10.50,3.75
2826,,2006-1,3.00,3.00,0.00,3.58
2827,,2006-2,3.00,0.00,0.00,3.67
2828,,2007-1,3.00,0.00,0.00,3.50
2829,,2007-1,3.00,3.00,10.50,3.50
2830,,2007-1,3.00,3.00,4.50,3.50
2831,,2005-1,3.00,3.00,12.00,3.83
2832,,2005-2,3.00,3.00,11.25,3.75
2833,,2006-1,3.00,3.00,9.00,3.58
2834,,2006-2,3.00,3.00,12.00,3.67
2835,,2007-2,3.00,3.00,6.00,2.88
2836,,2012-1,3.00,3.00,0.00,
2837,,2012-3,3.00,3.00,11.25,3.75
2838,,2005-1,3.00,3.00,12.00,3.83
2839,,2005-1,3.00,3.00,11.25,3.83
2840,,2005-1,3.00,3.00,11.25,3.83
2841,,2005-2,3.00,3.00,12.00,3.75
2842,,2006-1,3.00,3.00,12.00,3.58
2843,,2007-2,3.00,3.00,12.00,2.88
2844,,2008-1,3.00,0.00,0.00,3.50
2845,,2014-1,3.00,3.00,12.00,4.00
2846,,2013-2,3.00,3.00,9.00,3.33
2847,,2013-3,3.00,3.00,11.25,3.75
2848,,2011-1,3.00,3.00,9.00,3.00
2849,,2012-1,3.00,3.00,10.50,3.25
2850,,2012-1,3.00,3.00,9.00,3.25
2851,,2012-3,3.00,3.00,9.00,3.00
2852,,2013-1,3.00,3.00,6.00,2.64
2853,,2013-1,3.00,3.00,7.50,2.64
2854,,2013-1,3.00,3.00,6.00,2.64
2855,,2013-1,3.00,3.00,7.50,2.64
2856,,2013-2,3.00,3.00,9.00,3.33
2857,,2012-2,3.00,3.00,7.50,2.50
2858,,2011-2,3.00,3.00,10.50,3.50
2859,,2013-1,3.00,3.00,10.50,2.64
2860,,2011-1,3.00,3.00,9.00,3.00
2861,,2013-1,3.00,3.00,9.00,2.64
2862,,2013-1,3.00,3.00,9.00,2.64
2863,,2013-2,12.00,12.00,42.00,3.33
2864,,2019-1,3.00,3.00,4.50,2.00
2865,,2020-2,3.00,3.00,10.50,3.75
2866,,2020-1,3.00,3.00,7.50,2.81
2867,,2020-1,3.00,3.00,9.00,2.81
2868,,2021-1,3.00,3.00,12.00,3.88
2869,,2019-1,3.00,3.00,6.00,2.00
2870,,2019-1,3.00,3.00,6.00,2.00
2871,,2020-1,3.00,3.00,11.25,2.81
2872,,2020-1,3.00,3.00,6.00,2.81
2873,,2021-1,3.00,3.00,11.25,3.88
2874,,2021-2,3.00,3.00,7.50,3.08
2875,,2018-1,3.00,3.00,9.00,3.17
2876,,2018-1,3.00,3.00,9.00,3.17
2877,,2020-3,3.00,3.00,10.50,3.00
2878,,2021-2,12.00,12.00,42.00,3.08
2879,,2018-1,3.00,3.00,10.50,3.17
2880,,2020-2,3.00,3.00,12.00,3.75
2881,,2020-3,3.00,3.00,7.50,3.00
2882,,2020-2,3.00,3.00,0.00,3.75
2883,,2021-2,3.00,3.00,6.00,3.08
2884,,2006-2,3.00,3.00,9.00,3.00
2885,,2006-1,3.00,3.00,7.50,2.50
2886,,2006-2,3.00,0.00,0.00,3.00
2887,,2006-1,3.00,0.00,0.00,2.50
2888,,2005-2,3.00,3.00,0.00,1.13
2889,,2005-2,3.00,3.00,7.50,1.13
2890,,2005-2,3.00,3.00,3.00,1.13
2891,,2005-2,3.00,3.00,3.00,1.13
2892,,2005-2,3.00,3.00,10.50,3.50
2893,,2006-1,3.00,3.00,7.50,2.50
2894,,2006-1,3.00,0.00,0.00,2.50
2895,,2010-1,3.00,3.00,10.50,2.83
2896,,2010-1,3.00,3.00,6.00,2.83
2897,,2008-3,3.00,3.00,11.25,3.75
2898,,2010-1,3.00,3.00,9.00,2.83
2899,,2010-2,12.00,12.00,30.00,2.50
2900,,2009-2,3.00,3.00,10.50,3.08
2901,,2009-2,3.00,3.00,9.00,3.08
2902,,2010-1,3.00,3.00,9.00,2.83
2903,,2009-1,3.00,3.00,9.00,2.58
2904,,2009-2,3.00,3.00,7.50,3.08
2905,,2009-2,3.00,3.00,10.50,3.08
2906,,2010-1,3.00,3.00,9.00,2.83
2907,,2009-1,3.00,3.00,7.50,2.58
2908,,2009-1,3.00,3.00,7.50,2.58
2909,,2009-2,3.00,3.00,9.00,3.08
2910,,2009-2,3.00,3.00,9.00,3.08
2911,,2010-1,3.00,3.00,7.50,2.83
2912,,2008-3,3.00,3.00,11.25,3.75
2913,,2009-1,3.00,3.00,6.00,2.58
2914,,2009-1,3.00,3.00,9.00,2.58
2915,,2009-1,3.00,3.00,7.50,2.58
2916,,2008-2,3.00,3.00,11.25,3.20
2917,,2009-1,0.00,0.00,0.00,2.68
2918,,2009-1,3.00,0.00,0.00,2.68
2919,,2009-2,3.00,3.00,0.00,3.25
2920,,2010-1,3.00,3.00,7.50,2.90
2921,,2010-2,3.00,3.00,11.25,3.54
2922,,2010-2,3.00,3.00,10.50,3.54
2923,,2008-2,3.00,3.00,7.50,3.20
2924,,2008-2,3.00,3.00,7.50,3.20
2925,,2010-1,3.00,3.00,7.50,2.90
2926,,2010-1,3.00,3.00,7.50,2.90
2927,,2009-1,3.00,3.00,9.00,2.68
2928,,2009-1,3.00,3.00,7.50,2.68
2929,,2010-1,3.00,3.00,12.00,2.90
2930,,2008-2,3.00,3.00,10.50,3.20
2931,,2009-1,3.00,3.00,7.50,2.68
2932,,2009-1,3.00,3.00,6.00,2.68
2933,,2009-2,3.00,3.00,10.50,3.25
2934,,2010-1,3.00,3.00,9.00,2.90
2935,,2008-2,3.00,3.00,11.25,3.20
2936,,2008-2,3.00,3.00,3.00,3.20
2937,,2009-1,2.00,2.00,7.50,2.68
2938,,2009-2,3.00,3.00,9.00,3.25
2939,,2010-2,12.00,12.00,42.00,3.54
2940,,2008-1,3.00,3.00,11.25,3.65
2941,,2008-2,3.00,3.00,9.00,3.70
2942,,2008-2,3.00,3.00,11.25,3.70
2943,,2009-1,3.00,3.00,12.00,3.85
2944,,2008-1,3.00,3.00,11.25,3.65
2945,,2008-2,3.00,3.00,12.00,3.70
2946,,2008-2,3.00,3.00,12.00,3.70
2947,,2009-1,3.00,3.00,11.25,3.85
2948,,2008-1,3.00,3.00,10.50,3.65
2949,,2009-1,3.00,3.00,11.25,3.85
2950,,2009-1,3.00,3.00,11.25,3.85
2951,,2008-1,3.00,0.00,0.00,3.65
2952,,2008-1,3.00,3.00,11.25,3.65
2953,,2009-1,3.00,3.00,12.00,3.85
2954,,2008-1,3.00,3.00,10.50,3.65
2955,,2009-2,12.00,12.00,48.00,4.00
2956,,2008-2,3.00,3.00,11.25,3.70
2957,,2008-3,3.00,3.00,12.00,4.00
2958,,2009-1,3.00,3.00,6.00,3.00
2959,,2009-2,3.00,3.00,11.25,3.25
2960,,2010-1,3.00,3.00,11.25,3.50
2961,,2010-1,3.00,3.00,11.25,3.50
2962,,2010-1,3.00,3.00,12.00,3.50
2963,,2010-1,3.00,3.00,10.50,3.50
2964,,2010-2,12.00,12.00,48.00,3.90
2965,,2009-1,3.00,3.00,10.50,3.00
2966,,2009-2,3.00,3.00,11.25,3.25
2967,,2010-1,3.00,3.00,7.50,3.50
2968,,2009-1,3.00,3.00,9.00,3.00
2969,,2009-1,3.00,3.00,9.00,3.00
2970,,2009-1,3.00,3.00,10.50,3.00
2971,,2009-2,3.00,3.00,10.50,3.25
2972,,2010-2,3.00,3.00,10.50,3.90
2973,,2009-2,3.00,3.00,9.00,3.25
2974,,2009-2,3.00,3.00,7.50,3.25
2975,,2009-2,3.00,3.00,9.00,3.25
2976,,2010-1,3.00,3.00,10.50,3.50
2977,,2008-2,3.00,3.00,9.00,3.20
2978,,2008-2,3.00,3.00,10.50,3.20
2979,,2009-2,3.00,3.00,9.00,2.83
2980,,2009-1,3.00,3.00,10.50,2.80
2981,,2009-3,3.00,3.00,10.50,3.50
2982,,2010-1,3.00,3.00,11.25,3.00
2983,,2010-2,12.00,12.00,45.00,3.75
2984,,2008-2,3.00,3.00,9.00,3.20
2985,,2009-2,3.00,3.00,7.50,2.83
2986,,2010-1,3.00,3.00,11.25,3.00
2987,,2008-2,3.00,3.00,10.50,3.20
2988,,2009-1,3.00,3.00,7.50,2.80
2989,,2009-2,3.00,3.00,9.00,2.83
2990,,2010-1,3.00,3.00,6.00,3.00
2991,,2010-1,3.00,3.00,10.50,3.00
2992,,2010-1,3.00,3.00,6.00,3.00
2993,,2009-1,3.00,3.00,9.00,2.80
2994,,2008-2,3.00,3.00,9.00,3.20
2995,,2009-1,3.00,3.00,9.00,2.80
2996,,2009-1,3.00,3.00,0.00,2.80
2997,,2009-1,3.00,3.00,6.00,2.80
2998,,2011-1,3.00,0.00,0.00,2.08
2999,,2011-1,3.00,3.00,0.00,2.08
3000,,2012-1,3.00,3.00,6.00,2.63
3001,,2012-1,3.00,3.00,6.00,2.63
3002,,2012-2,3.00,3.00,4.50,2.00
3003,,2013-2,3.00,3.00,7.50,2.33
3004,,2014-1,3.00,3.00,7.50,2.63
3005,,2012-1,3.00,3.00,0.00,2.63
3006,,2014-1,3.00,3.00,10.50,2.63
3007,,2012-2,3.00,3.00,4.50,2.00
3008,,2012-2,3.00,3.00,6.00,2.00
3009,,2013-1,3.00,3.00,0.00,2.00
3010,,2013-2,3.00,3.00,6.00,2.33
3011,,2014-1,3.00,3.00,6.00,2.63
3012,,2011-1,3.00,3.00,11.25,2.08
3013,,2012-1,3.00,3.00,9.00,2.63
3014,,2012-2,3.00,3.00,4.50,2.00
3015,,2012-2,3.00,3.00,4.50,2.00
3016,,2014-2,12.00,12.00,42.00,3.50
3017,,2015-1,3.00,3.00,6.00,2.00
3018,,2011-1,3.00,3.00,7.50,2.08
3019,,2012-1,3.00,3.00,10.50,2.63
3020,,2013-1,3.00,3.00,6.00,2.00
3021,,2014-1,3.00,3.00,4.50,2.63
3022,,2014-1,3.00,3.00,7.50,2.63
3023,,2013-1,3.00,3.00,0.00,2.00
3024,,2013-2,3.00,3.00,7.50,2.33
3025,,2013-3,3.00,3.00,9.00,3.00
3026,,2006-1,3.00,0.00,0.00,3.15
3027,,2006-1,3.00,3.00,10.50,3.15
3028,,2007-1,3.00,3.00,10.50,3.13
3029,,2007-1,3.00,3.00,11.25,3.13
3030,,2006-1,3.00,3.00,7.50,3.15
3031,,2006-2,3.00,3.00,7.50,2.79
3032,,2006-2,3.00,3.00,7.50,2.79
3033,,2007-1,3.00,3.00,7.50,3.13
3034,,2006-1,3.00,3.00,10.50,3.15
3035,,2006-2,3.00,3.00,9.00,2.79
3036,,2006-2,3.00,3.00,7.50,2.79
3037,,2007-1,3.00,3.00,7.50,3.13
3038,,2006-1,3.00,3.00,11.25,3.15
3039,,2006-2,3.00,3.00,11.25,2.79
3040,,2006-2,3.00,3.00,7.50,2.79
3041,,2006-1,3.00,3.00,7.50,3.15
3042,,2007-1,3.00,3.00,10.50,3.13
3043,,2007-1,3.00,3.00,9.00,3.13
3044,,2010-1,3.00,0.00,0.00,1.25
3045,,2010-1,3.00,3.00,3.00,1.25
3046,,2010-1,3.00,3.00,3.00,1.25
3047,,2010-2,3.00,3.00,7.50,2.50
3048,,2010-1,3.00,3.00,4.50,1.25
3049,,2010-1,3.00,3.00,4.50,1.25
3050,,2020-1,3.00,3.00,3.00,1.08
3051,,2020-1,3.00,3.00,0.00,1.08
3052,,2020-1,3.00,3.00,0.00,1.08
3053,,2020-1,3.00,3.00,0.00,1.08
3054,,2020-1,3.00,3.00,7.50,1.08
3055,,2020-1,3.00,3.00,9.00,1.08
3056,,2006-1,3.00,3.00,11.25,2.38
3057,,2006-1,3.00,3.00,3.00,2.38
3058,,2006-1,3.00,3.00,0.00,2.38
3059,,2006-1,3.00,3.00,10.50,2.88
3060,,2007-1,3.00,0.00,0.00,2.88
3061,,2007-2,3.00,3.00,9.00,3.17
3062,,2008-3,3.00,3.00,4.50,
3063,,2009-1,2.00,0.00,0.00,
3064,,2009-1,3.00,0.00,0.00,
3065,,2009-2,3.00,3.00,4.50,1.62
3066,,2009-2,3.00,3.00,3.00,1.62
3067,,2006-1,3.00,3.00,9.00,2.88
3068,,2007-1,3.00,3.00,6.00,2.88
3069,,2007-1,3.00,3.00,7.50,2.88
3070,,2007-2,3.00,3.00,0.00,3.17
3071,,2007-2,3.00,3.00,0.00,3.17
3072,,2008-1,3.00,0.00,0.00,2.50
3073,,2008-2,3.00,3.00,0.00,3.50
3074,,2009-1,1.00,0.00,0.00,
3075,,2009-1,3.00,0.00,0.00,
3076,,2009-2,3.00,3.00,9.00,1.62
3077,,2006-2,3.00,3.00,11.25,3.55
3078,,2006-2,3.00,3.00,12.00,3.55
3079,,2007-1,3.00,3.00,9.00,2.88
3080,,2007-1,3.00,3.00,11.25,2.88
3081,,2007-1,3.00,3.00,10.50,2.88
3082,,2007-1,3.00,3.00,7.50,2.88
3083,,2008-1,3.00,0.00,0.00,2.50
3084,,2008-2,1.00,0.00,0.00,3.50
3085,,2008-2,3.00,0.00,0.00,3.50
3086,,2009-2,3.00,3.00,4.50,1.62
3087,,2009-3,3.00,3.00,9.00,3.00
3088,,2006-1,3.00,0.00,0.00,2.88
3089,,2006-1,3.00,3.00,9.00,2.88
3090,,2006-2,3.00,3.00,12.00,3.55
3091,,2008-1,3.00,3.00,6.00,2.50
3092,,2008-1,3.00,3.00,9.00,2.50
3093,,2008-2,3.00,0.00,0.00,3.50
3094,,2009-1,3.00,0.00,0.00,
3095,,2009-1,3.00,0.00,0.00,
3096,,2009-2,3.00,0.00,0.00,1.62
3097,,2009-2,3.00,0.00,0.00,1.62
3098,,2006-1,3.00,3.00,6.00,2.88
3099,,2006-2,3.00,3.00,9.00,3.55
3100,,2006-2,3.00,3.00,9.00,3.55
3101,,2007-2,3.00,3.00,10.50,3.17
3102,,2007-2,3.00,3.00,9.00,3.17
3103,,2008-2,3.00,0.00,0.00,3.50
3104,,2008-2,3.00,3.00,10.50,3.50
3105,,2006-2,3.00,0.00,0.00,3.55
3106,,2007-2,3.00,3.00,0.00,3.17
3107,,2008-1,3.00,,,2.50
3108,,2009-2,1.00,1.00,0.00,1.62
3109,,2006-1,3.00,3.00,10.50,2.83
3110,,2006-1,3.00,3.00,6.00,2.83
3111,,2006-2,3.00,3.00,7.50,3.06
3112,,2007-1,3.00,3.00,10.50,3.35
3113,,2007-1,3.00,3.00,10.50,3.35
3114,,2007-1,3.00,3.00,7.50,3.35
3115,,2006-1,3.00,3.00,10.50,2.83
3116,,2007-2,3.00,3.00,3.00,2.25
3117,,2008-1,3.00,3.00,0.00,2.75
3118,,2009-1,3.00,3.00,0.00,1.67
3119,,2009-1,3.00,3.00,6.00,1.67
3120,,2006-1,3.00,3.00,9.00,2.83
3121,,2006-2,3.00,0.00,0.00,3.06
3122,,2006-2,3.00,3.00,0.00,3.06
3123,,2007-2,3.00,3.00,9.00,2.25
3124,,2007-2,3.00,3.00,6.00,2.25
3125,,2007-3,3.00,3.00,10.50,3.50
3126,,2008-1,3.00,3.00,6.00,2.75
3127,,2008-1,3.00,3.00,10.50,2.75
3128,,2008-1,3.00,3.00,4.50,2.75
3129,,2006-1,3.00,3.00,6.00,2.83
3130,,2006-2,3.00,3.00,12.00,3.06
3131,,2006-2,3.00,3.00,6.00,3.06
3132,,2007-2,3.00,3.00,6.00,2.25
3133,,2007-2,3.00,3.00,9.00,2.25
3134,,2008-2,12.00,12.00,36.00,3.00
3135,,2009-1,3.00,3.00,9.00,1.67
3136,,2007-1,3.00,0.00,0.00,3.35
3137,,2007-1,3.00,3.00,11.25,3.35
3138,,2007-2,3.00,3.00,7.50,2.25
3139,,2008-2,3.00,3.00,0.00,3.00
3140,,2006-1,3.00,3.00,9.00,2.83
3141,,2006-2,3.00,3.00,11.25,3.06
3142,,2007-1,3.00,3.00,10.50,3.35
3143,,2008-1,3.00,3.00,9.00,2.58
3144,,2008-2,3.00,3.00,10.50,2.94
3145,,2008-2,3.00,3.00,11.25,2.94
3146,,2009-2,3.00,3.00,10.50,3.67
3147,,2010-1,3.00,3.00,6.00,3.17
3148,,2009-1,3.00,3.00,9.00,3.17
3149,,2009-1,3.00,3.00,12.00,3.17
3150,,2009-1,3.00,3.00,9.00,3.17
3151,,2010-1,3.00,3.00,11.25,3.17
3152,,2008-1,3.00,3.00,7.50,2.58
3153,,2009-1,3.00,3.00,7.50,3.17
3154,,2009-2,12.00,12.00,45.00,3.67
3155,,2008-1,3.00,3.00,9.00,2.58
3156,,2008-1,3.00,3.00,7.50,2.58
3157,,2008-2,3.00,3.00,7.50,2.94
3158,,2009-1,3.00,3.00,10.50,3.17
3159,,2008-1,3.00,3.00,7.50,2.58
3160,,2008-1,3.00,3.00,6.00,2.58
3161,,2008-2,3.00,3.00,6.00,2.94
3162,,2009-1,3.00,3.00,9.00,3.17
3163,,2009-2,3.00,3.00,10.50,3.67
3164,,2010-1,3.00,3.00,11.25,3.17
3165,,2009-1,3.00,3.00,10.50,3.38
3166,,2010-1,3.00,3.00,10.50,3.75
3167,,2009-1,3.00,3.00,10.50,3.38
3168,,2010-1,3.00,3.00,11.25,3.75
3169,,2010-1,3.00,3.00,11.25,3.75
3170,,2010-1,3.00,3.00,11.25,3.75
3171,,2010-1,3.00,3.00,12.00,3.75
3172,,2009-2,3.00,3.00,11.25,3.88
3173,,2009-2,3.00,3.00,12.00,3.88
3174,,2010-2,12.00,12.00,48.00,4.00
3175,,2009-1,3.00,3.00,10.50,3.38
3176,,2009-2,3.00,3.00,11.25,3.88
3177,,2009-2,3.00,3.00,12.00,3.88
3178,,2009-1,3.00,3.00,9.00,3.38
3179,,2013-3,3.00,3.00,11.25,3.75
3180,,2014-1,3.00,3.00,6.00,2.40
3181,,2013-1,3.00,3.00,6.00,2.55
3182,,2013-1,3.00,3.00,4.50,2.55
3183,,2013-1,3.00,3.00,6.00,2.55
3184,,2013-2,3.00,3.00,4.50,2.88
3185,,2013-2,3.00,3.00,11.25,2.88
3186,,2014-1,3.00,3.00,10.50,2.40
3187,,2014-1,3.00,3.00,6.00,2.40
3188,,2014-2,3.00,3.00,6.00,3.17
3189,,2013-2,3.00,3.00,6.00,2.88
3190,,2013-2,3.00,3.00,6.00,2.88
3191,,2014-1,3.00,3.00,6.00,2.40
3192,,2014-1,3.00,3.00,7.50,2.40
3193,,2013-1,3.00,3.00,6.00,2.55
3194,,2013-1,3.00,3.00,11.25,2.55
3195,,2013-2,3.00,3.00,4.50,2.88
3196,,2014-2,3.00,3.00,9.00,3.17
3197,,2013-1,3.00,3.00,9.00,2.55
3198,,2013-2,3.00,3.00,11.25,2.88
3199,,2014-2,12.00,12.00,42.00,3.17
3200,,2006-1,1.00,1.00,3.75,3.56
3201,,2010-1,3.00,3.00,9.00,2.33
3202,,2011-1,3.00,3.00,9.00,1.50
3203,,2011-1,3.00,3.00,3.00,1.50
3204,,2010-1,3.00,3.00,7.50,2.33
3205,,2010-1,3.00,3.00,7.50,2.33
3206,,2010-2,3.00,3.00,10.50,2.38
3207,,2007-2,3.00,3.00,0.00,
3208,,2008-2,3.00,3.00,7.50,2.50
3209,,2010-2,3.00,3.00,7.50,2.38
3210,,2011-1,3.00,3.00,0.00,1.50
3211,,2008-1,3.00,3.00,10.50,3.50
3212,,2010-1,3.00,3.00,9.00,2.33
3213,,2010-2,3.00,3.00,7.50,2.38
3214,,2010-2,3.00,3.00,6.00,2.38
3215,,2011-1,3.00,3.00,6.00,1.50
3216,,2008-1,3.00,3.00,10.50,3.50
3217,,2010-1,3.00,3.00,3.00,2.33
3218,,2010-2,3.00,3.00,11.25,2.38
3219,,2006-1,3.00,3.00,10.50,3.56
3220,,2006-2,3.00,3.00,9.00,3.00
3221,,2007-1,3.00,3.00,9.00,3.00
3222,,2007-1,3.00,3.00,9.00,3.00
3223,,2009-1,3.00,3.00,11.25,2.88
3224,,2009-1,3.00,3.00,6.00,2.88
3225,,2010-1,3.00,3.00,6.00,2.33
3226,,2010-2,3.00,3.00,0.00,2.38
3227,,2006-1,3.00,3.00,11.25,3.65
3228,,2006-2,3.00,3.00,12.00,3.44
3229,,2007-1,3.00,3.00,6.00,2.94
3230,,2008-1,3.00,0.00,0.00,2.75
3231,,2010-1,3.00,3.00,6.00,2.25
3232,,2010-2,3.00,3.00,10.50,3.50
3233,,2006-1,3.00,3.00,10.50,3.65
3234,,2007-1,3.00,3.00,7.50,2.94
3235,,2007-1,3.00,3.00,10.50,2.94
3236,,2007-2,3.00,3.00,10.50,2.75
3237,,2007-2,3.00,3.00,0.00,2.75
3238,,2008-1,3.00,3.00,9.00,2.75
3239,,2008-2,3.00,3.00,6.00,3.00
3240,,2008-3,3.00,3.00,11.25,3.38
3241,,2009-1,3.00,3.00,4.50,2.60
3242,,2009-2,3.00,3.00,3.00,2.00
3243,,2010-1,3.00,3.00,7.50,2.25
3244,,2006-1,3.00,0.00,0.00,3.65
3245,,2006-2,3.00,3.00,7.50,3.44
3246,,2007-1,3.00,0.00,0.00,2.94
3247,,2007-2,3.00,3.00,6.00,2.75
3248,,2008-1,3.00,3.00,7.50,2.75
3249,,2006-2,3.00,3.00,0.00,3.44
3250,,2006-2,3.00,3.00,10.50,3.44
3251,,2008-1,3.00,3.00,0.00,2.75
3252,,2008-2,3.00,3.00,0.00,3.00
3253,,2008-3,3.00,3.00,9.00,3.38
3254,,2009-1,3.00,3.00,11.25,2.60
3255,,2006-1,3.00,3.00,11.25,3.65
3256,,2006-1,3.00,3.00,11.25,3.65
3257,,2006-2,3.00,3.00,11.25,3.44
3258,,2008-1,3.00,3.00,0.00,2.75
3259,,2009-1,3.00,3.00,6.00,2.60
3260,,2009-1,3.00,3.00,6.00,2.60
3261,,2009-1,3.00,3.00,4.50,2.60
3262,,2009-1,3.00,3.00,11.25,2.60
3263,,2010-2,12.00,12.00,42.00,3.50
3264,,2006-1,3.00,3.00,10.50,3.65
3265,,2007-1,3.00,3.00,11.25,2.94
3266,,2008-2,3.00,3.00,12.00,3.00
3267,,2009-2,3.00,3.00,9.00,2.00
3268,,2020-1,0.00,0.00,0.00,3.33
3269,,2021-1,3.00,3.00,12.00,4.00
3270,,2022-1,3.00,3.00,10.50,3.17
3271,,2021-2,3.00,3.00,11.25,3.38
3272,,2022-1,3.00,3.00,7.50,3.17
3273,,2020-2,3.00,3.00,11.25,3.75
3274,,2021-1,3.00,3.00,12.00,4.00
3275,,2019-2,3.00,3.00,11.25,3.63
3276,,2020-1,3.00,3.00,12.00,3.33
3277,,2019-2,3.00,3.00,10.50,3.63
3278,,2022-2,3.00,,,
3279,,2020-1,3.00,3.00,6.00,3.33
3280,,2020-1,3.00,3.00,12.00,3.33
3281,,2020-2,3.00,3.00,0.00,3.75
3282,,2021-2,3.00,3.00,9.00,3.38
3283,,2022-1,3.00,3.00,10.50,3.17
3284,,2022-2,3.00,,,
3285,,2013-1,3.00,3.00,6.00,1.90
3286,,2013-1,3.00,3.00,7.50,1.90
3287,,2013-1,3.00,3.00,7.50,1.90
3288,,2013-1,3.00,3.00,0.00,1.90
3289,,2013-1,3.00,,,1.90
3290,,2013-1,3.00,3.00,7.50,1.90
3291,,2006-2,3.00,3.00,9.00,2.67
3292,,2006-2,3.00,0.00,0.00,2.67
3293,,2007-1,3.00,3.00,4.50,1.83
3294,,2007-1,3.00,3.00,6.00,1.83
3295,,2006-2,3.00,3.00,7.50,2.67
3296,,2006-2,3.00,3.00,7.50,2.67
3297,,2006-2,3.00,3.00,0.00,2.67
3298,,2007-1,3.00,3.00,6.00,1.83
3299,,2007-2,3.00,3.00,3.00,2.00
3300,,2006-2,3.00,3.00,0.00,2.67
3301,,2007-2,3.00,3.00,9.00,2.00
3302,,2007-2,3.00,3.00,6.00,2.00
3303,,2011-2,3.00,3.00,9.00,2.50
3304,,2012-1,3.00,3.00,10.50,2.83
3305,,2012-1,3.00,3.00,9.00,2.83
3306,,2013-1,3.00,3.00,7.50,2.70
3307,,2013-2,3.00,3.00,9.00,3.58
3308,,2011-1,3.00,3.00,11.25,3.67
3309,,2013-1,3.00,3.00,10.50,2.70
3310,,2013-2,3.00,3.00,10.50,3.58
3311,,2013-2,12.00,12.00,45.00,3.58
3312,,2011-1,3.00,3.00,10.50,3.67
3313,,2012-1,3.00,3.00,6.00,2.83
3314,,2012-2,3.00,3.00,7.50,2.50
3315,,2013-1,3.00,3.00,6.00,2.70
3316,,2013-1,3.00,3.00,7.50,2.70
